514.92,719.44,644.25,1385.3,5236.3,1704.2,1434.6,1628.4,2098.8,1720.6,693.87,566.93
330.84,650.99,648.9,1301.1,8406.5,4263.2,1767.4,1934.2,2217.9,2140.4,573.53,533.19
382.47,640.02,582.05,1349.9,8532.4,4351,1679.4,1784.9,2281.7,1844.1,723.15,608
359.18,597.83,705.07,1385.3,8703.5,5358.5,2190.8,1929.3,2722.8,1887.4,684.95,541.36
335.21,430.65,493.84,1082.6,7727.9,5169.1,2064,1610.7,1940.3,1230.7,586.83,434.05
333.74,609.86,632.45,1318.9,8325.1,5411.6,2041.1,2016.9,2547,2003.8,669.07,544.38
342.07,686.93,609.36,1287.1,8480.7,5159,1979.7,1660.2,2210.3,1792.5,594.64,564.29
334.67,594.69,483.51,1072.6,7366,3418.2,1316.2,1245.8,1776.4,1300.5,513.22,501.46
362.98,671.32,611.66,1416.6,7715,3660.4,1534,1709.7,2416,1790.2,562.77,553.72
345.14,650.69,577.73,1292.5,8086.8,3904.5,1470.9,1560.7,2073.8,1657.1,578.06,541.65
329.34,575.58,537.98,992.3,7466.9,4330.1,1853.6,1642.2,1838.6,1426.7,542.75,474.01
381.6,570.77,601.13,1221.7,8162,4410.6,1617.5,1669.4,1760.8,1819.4,549.21,545.89
329.03,490.75,602.85,1220.3,8225.1,5717.3,2326.6,1970.9,2466.6,1665.5,645.36,469.83
333.46,600.44,646.15,1287.2,8547.2,5753.1,2345.3,1632.3,2463,1965.3,625.76,527.39
340.15,644.28,602.76,1160.6,8235.5,4398.9,2039.1,1521.7,2243.8,1695.8,526.13,487.46
335.32,584.14,595.48,1294.7,8154.1,5270.8,2074.6,1561.4,2668.8,1671.7,573.8,508.85
338.32,767.88,679.32,1416.4,8968.8,5728,1994.3,1998.8,2562.9,1867.5,718.25,591.99
336.16,584.3,579.39,1078.5,8431.9,5967.6,2525.3,1929.8,2526,1703.5,589.61,484.76
375.58,659.81,618.37,1507.7,8463.7,4641.9,1754.4,1569,1784.3,1832.9,677.99,566.57
329.39,639.47,616.88,1172.7,7972.4,5218.8,2261.5,1899.5,2103.8,1950.6,571.08,505.45
336.82,604.72,606.25,1406.1,8313.1,4880.7,1615.6,1732.5,2033.7,1752.2,625.37,550.07
341.4,539.6,479.88,1143.1,6746.2,2805.7,1191.1,1261.5,1420.8,1217.7,497.45,450.4
340.69,588.79,592.79,1091.9,7834,3595.5,1980.4,1607.6,2244.3,1682.2,657.8,512.35
341.89,573.5,545,1249.5,7476.5,3149.4,1144.9,1456,1484.7,1312.8,594.83,448.88
329.5,574.27,553.55,1029.4,7245,3620.1,1578.6,1400.6,1620,1734.3,559.85,465.43
337.28,707.41,633.87,1236.7,8454,5130.8,1801.1,1580,2535.8,1818.1,692.36,523.83
342.47,588.68,563.59,1262,7945,4114.8,1716.9,1500.3,2072.9,1659.1,491.27,502.7
355.57,781.41,593.4,1366.9,7914.7,3375.6,1406,1514.4,2094.1,1827.1,596.87,534.74
352.29,659.92,682.54,1399.6,8198.5,3958.4,1747.6,1671.2,2262.9,1943,651.6,577.65
393.03,609.86,644.25,1517.3,8459.3,4290.7,1470.7,1568.4,2435.4,1813.7,644.2,613.29
