8.112,359.18,72.195,428.83,220.09,373.04,166.84,246.72,912.3,381.9,118.12,112.73
6.524,45.89,31.735,251.76,720.43,249.46,220.63,240.13,391.53,351.78,80.4,38.361
6.914,34.747,86.076,329.41,1475.3,846.69,168.41,184.88,1070.5,737.65,140.99,170.71
3.827,23.442,60.397,339.61,1306.6,697.34,246.12,306.58,1025.3,353.98,72.955,39.215
3.63,6.818,16.611,185.82,1460.5,1010.5,536.54,257.3,322.3,217.25,27.377,21.123
7.237,37.956,36.873,242.09,1016.4,507.75,267.78,238.32,385.64,347.85,45.22,37.619
5.107,22.892,40.398,253.11,1486.6,832.43,192.36,210.13,281.15,408.67,74.072,55.504
3.173,20.713,13.999,178.87,1360.7,416.66,177.77,201.69,259.8,361.58,72.978,72.194
10.147,31.657,75.326,398.94,811.37,160.68,114.16,313.51,608.85,405.53,124.09,34.316
17.964,39.84,39.554,302.39,794.63,258.89,121.43,132.54,568.25,780.56,37.685,52.705
3.97,24.715,16.107,344.05,562.64,394.2,235.94,228,200.14,204.39,21.514,26.407
3.166,17.056,81.212,572.67,1843.2,579.58,239.66,309.55,764.12,628.87,71.201,47.281
6.295,16.177,23.869,231.62,1236.5,473.66,225.25,180.98,347.51,377.32,73.15,23.724
5.741,26.292,60.471,224,1211.9,835.01,247.48,183.57,335.26,427.07,69.872,48.789
5.273,24.658,32.099,259.02,1374.9,550.65,316.54,141.49,470.67,420.11,24.369,32.94
6.486,16.942,32.943,395.45,950.4,645.33,175.57,356.85,288.54,188.75,81.145,23.303
5.308,48.732,102.99,274.72,1321.8,662.49,504.46,213.08,546.13,518.66,107.06,76.124
9.623,21.636,32.13,115.39,762.26,625.12,276.57,197.78,344.09,381.62,56.517,28.182
9.4,45.023,43.716,400.91,1357.3,364.69,252.36,153.69,318.98,389.19,101.19,54.009
3.533,7.517,76.912,702.56,1176.7,854.36,467.43,192.35,553.75,331.37,29.234,14.515
5.747,25.294,65.022,386.95,996.45,419.35,108.63,231.03,326.13,414.03,63.792,39.982
8.844,17.251,51.184,234.58,494.82,180,61.017,114.14,185.48,145.09,34.541,27.993
6.665,13.116,36.918,145.74,709.89,282.42,167.51,172.59,295.57,289.34,52.678,27.857
4.596,24.107,47.942,415.73,959.56,262.39,85.285,150.92,132.55,182.89,75.468,38.73
3.969,8.987,27.231,176.56,628,509.9,165.41,113.09,401.62,326.82,20.167,19.041
2.958,21.713,31.789,257.15,1492.1,882.71,147.52,252.69,530.41,477.94,92.921,111.21
4.776,16.673,26.99,257.16,837.86,427.18,194.78,198.31,175.71,323.02,52.683,25.1
9.358,34.646,39.805,348.86,727.21,144.17,149.94,119.13,367.16,362.12,129.94,43.068
5.823,20.182,65.034,319.31,1420.9,192.43,176.49,196.41,1031.2,561.07,74.728,72.455
6.437,45.796,23.941,776.58,3384.9,449.78,125.72,235.74,476.29,1278.6,107.44,323.23
