618.66,597.06,709.32,2392.5,4591.8,2806.6,2881.3,2742.2,3268,2123.6,982.15,624.47
470.65,520.65,620.26,1742.4,7336.3,5873.3,4034.5,3149.3,3494.7,1873.5,849.03,477.95
422.85,553.92,901.7,2148.6,7378.9,6375.4,3709.6,3269.5,3184.6,1944.7,905.04,553.78
356.88,497.42,715.18,1779.8,7000.3,7087.6,4388.7,3554.3,3618.9,1755,839.88,467.74
332.16,350.64,537.07,1192.8,5338.9,6925.8,5917.9,4071.4,2703.8,1025.2,603.57,384.92
366.6,456.09,657.93,1607.2,6623.1,7514,4809.4,4091.3,3327,1502.6,700.57,392.2
449.91,490.28,688.19,1758.8,7085.8,7356.5,4710.7,3383,2960.8,1648,697.13,455.27
341.33,420.24,616.94,1412,6190.9,6398,4129.3,3435.6,2499.6,1182.7,618.66,440.26
479.56,582.85,740.05,2080.8,7584.1,5754.1,3300,3192.9,2891.6,2487,762.89,534.91
432.85,461.31,653.46,2005.7,7148.3,5865.4,3661,2939.1,2974.6,1828.4,875.15,466.6
348.39,333.97,505.32,1175,5217.7,6391.1,5360.4,4056.9,2771.3,1166.8,593.14,345.94
373.38,458.27,727.53,1673.5,6396.7,7119.2,4279,3441.1,3168.8,1397.5,692.55,417.69
330.48,342.55,560.83,1363.1,5890.6,7054.2,5839.9,4205.9,3122.2,1250.5,653.98,370.13
384.53,436.58,696.33,1664.5,6636.5,7566.3,5237,3729.3,3064.1,1546.7,730.03,430
391.77,440.11,608.33,1474.2,6690.8,6884.6,4674.8,3068,2784.9,1529.5,594.93,387.42
332.43,416.54,646.11,1639.5,6020.9,6843.6,4891.6,3527.1,3005.4,1298,850.15,410.54
461.82,562.02,736.67,1823,7235.5,6999.1,4340.4,3126.3,3048.5,1826.9,794.68,567.69
381.63,402.93,506.11,1217,5838,7233.1,5385.6,3826.5,3206.1,1456.1,537.41,431.36
414.93,572.81,822.87,2401.6,7587.4,6381.3,3124.4,2807.4,2605.7,1810,955.59,544.82
329.03,464.7,577.1,1477.1,5904.3,6683,4930.1,3240.1,2876.7,1373.7,618.46,351.79
429.84,561.79,764.16,2015.6,7190.1,6338.4,3819.8,2777.4,2877.2,1759.7,771.97,533.74
343.64,435.03,610.02,1680,6248.3,4970.5,2985.4,2491.6,2471.9,1305.7,629.59,441.72
342.74,401.05,684.59,1263.3,5993.6,5829.8,4439.2,3030.7,2581.8,1201.8,714.76,332
430.18,470.16,765.27,1847.4,6733.3,5860,3095.3,2433.8,2378.8,1447,646.04,457.72
341.18,359.77,577.45,1177.9,5279.2,6059.2,4269.1,2994.2,2109.3,1445.1,542.48,408.98
422.2,473.08,704.83,1760.1,6916.1,7099.9,3761.8,3110.2,2488.6,1766.2,700.17,537.46
384.68,430.45,620.67,1443.9,6307.9,6415.8,4123.5,2802,2574.7,1401.7,583.19,444.57
462.71,555.32,750.1,2400.9,7259.3,5346.4,2898.9,2499.3,2833.7,1674.8,961.32,560.55
433.5,555.93,728.97,2160.9,7231.4,5310.4,3299.8,2484.4,2860.2,1955.9,914.6,571.55
431.52,467.03,737.25,2259.4,7274.5,5606.6,2971.2,2545,2841,2047.3,765.87,429.67
