53.48,152.16,60.722,275.87,582.77,418.91,313.64,410.43,924.1,387.42,111.28,60.51
17.915,45.396,30.004,122.82,1032,751.66,455.6,350.1,421.77,226.21,274.48,17.065
9.554,38.216,283.69,211.81,2077.7,1304.8,477.24,574.72,899.35,470.58,188.59,33.294
4.37,27.602,66.303,227.48,1387.4,1814.1,533.2,581.86,1580.3,433.22,56.63,16.781
3.026,3.315,19.05,144.48,1338.9,2058.8,1368.9,755.58,529.67,136.85,28.039,8.988
10.736,22.109,44.747,161.15,1016.2,1329.9,470.05,499.07,437.43,191.99,42.309,10.522
24.693,17.285,64.654,169.24,1293.4,1808.9,637.17,421.48,419.14,334.26,59.36,17.137
2.774,11.002,36.413,127.03,1224.3,1424.7,560.23,544.7,388.11,268.78,64.167,11.272
16.934,45.812,60.136,234.19,1325.7,724.96,273.35,343.85,711.76,1342.2,186.4,23.706
22.179,21.784,48.889,214,1121.8,703.42,294.16,238.42,599.33,279.77,64.827,23.579
4.944,4.927,14.659,107.42,635.72,905.62,702.06,531.99,250.7,152.61,35.409,5.699
3.475,10.099,65.2,245.61,1488.4,1803,632.87,428.45,789.94,555.71,51.488,9.191
6.138,6.306,30.702,172.95,1047.8,802.79,582.21,432.81,408.67,359.87,92.424,8.319
10.767,19.401,51.13,164.93,1126.7,1753.9,592.4,378.57,329.41,350.35,84.579,11.112
7.433,13.31,25.384,134.47,1522.5,1106.7,815.67,330.61,458.88,209.47,37.969,8.735
5.641,10.064,42.698,507.3,921.02,1190.3,481.3,488.59,433.93,141.24,206.75,10.26
18.587,29.496,61.536,147.64,1164.9,1469.2,611.35,351.52,480.38,497.08,54.272,23.795
14.413,17.292,25.236,89.466,636.08,1011.6,576.76,453.18,389.98,230.95,54.138,21.574
13.312,32.482,73.527,251.66,1505.8,893.38,329.22,306,319.14,360.57,122.19,33.511
1.873,15.381,24.84,670.32,1060.6,2305.2,1121.1,427.49,469.04,240.56,31.809,2.512
13.66,25.843,85.689,248.25,1156.7,928.55,333.01,260.3,357.02,260.6,80.583,21.987
8.354,12.443,35.821,170.57,744.18,610.11,226.5,250.16,223.21,122.46,46.402,16.128
6.762,10.948,67.357,99.955,831.95,867.9,392.8,347.56,300.2,347.01,56.756,5.265
14.515,16.269,84.877,229.46,1235.1,950.94,269.22,250.42,267.11,239.6,81.594,24.714
4.099,5.734,40.124,115.82,652.24,1337.8,583.32,308.96,600.51,315.37,18.628,12.594
8.777,12.412,53.608,171.11,1414.1,1571.2,430.02,354.18,501.67,236.87,79.09,151.44
10.123,14.3,36.251,182.98,830.51,1170.7,503.24,260.41,338.26,306.58,47.425,10.066
21.186,30.544,41.248,251.83,1053.5,675.35,351.19,208.94,499.16,126,216.16,24.858
8.206,35.527,55.924,237.84,1969,686.2,556.19,261.63,1184.6,442.94,109.67,39.783
6.944,25.852,44.003,328.45,3475.9,1312.1,197.24,335.5,644.63,604.05,164.75,7.641
