22.483,52.292,191.43,171.96,1110.8,590.51,197.85,518.7,929.35,517.55,61.405,40.048
9.915,30.927,87.378,164.18,1269.2,849.64,376.69,389.07,326.89,533.59,61.906,34.003
11.19,27.968,301.3,208.86,2194.5,1427,538.44,789.42,393.49,779.53,70.334,58.584
18.805,19.852,116.43,201.77,2084.3,1818.5,549.04,661,540.47,924.39,31.774,30.203
12.843,11.328,79.405,166.55,2047.8,2433.7,857.83,443.86,350.07,507.95,32.72,20.097
23.006,42.35,97.872,177.27,1127.8,1218.6,416.04,302.97,489.06,489.52,39.826,8.948
22.767,49.637,172.41,177.18,1820.4,1843.2,541.46,268.56,247.52,540.81,39.115,52.141
14.702,15.287,102.54,254.81,1317.4,1648.9,442.6,565.12,272.11,480.07,42.756,88.251
24.732,25.292,123.26,221.8,1466.9,791.1,224.53,324.98,314.37,920.62,108.37,44.308
24.747,37.277,101.45,221.65,1139.3,849.36,250.32,263.84,540.63,1454.9,34.437,37.99
12.503,23.96,39.046,195.19,791.88,1184.5,457.52,380.54,185.71,456.47,26.293,27.744
73.907,26.111,282.54,397.29,1660.9,2029.4,449.61,288.44,358.13,2395.4,55.811,56.835
14.112,22.721,111.96,225.97,1308,948.14,475.34,298.4,401.59,718.41,71.443,25.315
17.089,28.646,136.01,168.35,1266.5,1527.5,502.49,265.61,263.35,873.5,51.654,55.819
21.188,24.043,115.96,179.75,1514.6,1385.7,572.18,313.25,529.17,480.68,27.612,18.477
22.112,24.383,105.67,348.82,1177.9,1264.4,433.44,384.36,304.96,325.77,41.067,17.658
20.239,33.647,117.59,162.25,1330.7,1732,692.02,313.02,497.44,1002,65.386,29.029
49.89,36.109,83.262,120.26,907.11,1247.1,507.85,316.62,285.35,540.5,56.761,25.158
29.557,27.085,159.95,218.08,1480.9,1192.3,435.52,268.18,325.15,782.89,44.902,30.581
11.805,18.949,519.92,301.94,1396.2,2911,901.43,382.69,453.72,586.97,28.003,6.325
15.213,26.042,161.22,312.9,1208.3,1271.7,287.38,466.82,261.94,635.36,57.932,33.602
14.05,20.265,176.94,249.88,947.36,786.09,314.09,228.98,247.52,389.56,47.312,32.581
18.777,22.315,132.84,120.32,997.27,905.74,394.26,261.22,342.61,755.12,71.529,41.347
12.964,26.212,189.51,277.4,1354.3,1165.4,294.18,315.14,253.01,321.04,40.385,39.698
12.059,21.673,183.88,226.25,1002.1,1764.5,459.37,282.71,587.27,565.41,22.298,31.173
10.189,26.638,84.465,163.88,1614.1,2000.8,360.06,364.13,313.24,753.58,49.192,23.477
38.272,26.477,151.18,335.02,1083,1339.1,479.09,447.47,289.73,1033.8,34.77,22.879
17.473,26.744,148.9,189.4,1009.9,877.24,352.1,241.75,302.85,369.41,76.958,27.735
20.217,21.402,204.95,147.53,1875.8,994.5,513.51,341.41,1092.4,1687.2,36.38,24.338
12.778,31.699,100.01,290.08,3926.8,1669.7,317.74,581.54,796.15,1627,52.947,109.05
