769.95,762,847.46,1957.8,4253.9,3711.9,2881,2608.5,3484.6,2281.8,844.16,849.87
488.47,649.3,745.93,1425.9,6430.4,6166,4262.1,3042.1,3780.8,2263.6,899.77,696.2
537.35,631.13,642.75,1642,6939,6827.3,3270.2,2900.9,3455.3,2372.4,645.37,816.79
511.04,561.63,768.73,1209.4,6438.4,8449.6,4679.9,3330.3,4101.9,2086.8,662.49,738.62
353.04,368.5,464.41,763.23,3759.3,7862.1,6427.7,4077.1,2860.9,909.49,511.82,416.72
462.51,568.63,620.42,1109,5679.4,9236.2,5396.2,3590.9,3838.8,1700.9,603.51,559.82
559.99,568.45,548.15,1178.2,6210.2,8775,4712.9,3052.3,3436.2,1752.9,557.89,698.74
417.98,443.79,571.9,814.54,5332.6,6657.9,3808.8,2990,2604.3,1182.3,553.5,568.06
597.21,661.44,807.77,1620.1,6774.9,6372,3089.4,2908,3744.5,2325.4,752.59,632.7
528.04,590.25,656.79,1374.2,6400.2,6518.4,3196.8,2721.6,3343.5,2001.8,638.93,705
333.12,357.65,428.09,780.38,3690.5,7341.5,5653.9,4039,3014.8,948.52,454,434.35
538.02,483.5,587.97,1081.8,5895.7,8348,4326.9,3087.2,3397,1639.1,547.39,577.8
342.37,455.06,546.55,871.14,4274,8269.3,6834,4360.9,3470.9,1283.1,555.01,462.63
495.83,539.36,655.71,1040.5,5703.8,9116.9,5700,3446.3,3474,1828.5,567.07,625.55
446.12,513.92,638.2,879.15,5474.5,8171,4741.9,2697.8,3032.3,1654.6,505.07,560.43
394.35,493.83,600.39,912.2,4828.5,8476,5462.9,3145,3434.2,1401.7,601.54,525.43
631.12,659.61,799.6,1271.6,6545.9,8899.6,4563.3,2768.9,3041.4,2517.5,715.37,778.65
393.15,438.08,610.05,799.2,4380.5,8244.8,6330.5,3836.3,3466.5,1338.8,469.34,519.58
739.29,717.81,806.62,1875,7034.2,6925.7,3368.7,2332.3,2791.9,2235.9,727.29,794.19
383.39,484.35,651.96,845.68,4519.3,8474.3,5206.2,2923,3274.5,1387.7,500.83,547.71
460.95,634.39,753.71,1489.9,6692.7,7585.2,3397.5,2471.4,2922.8,2093.3,596.71,747.98
392.41,497.69,577.32,962.62,5283.7,4728.2,3097.5,2138.5,2393.4,1182.7,478.36,523
426.48,459.74,618.14,792.61,4737.3,7020.4,4786.3,2638.5,3127.9,1349.2,546.53,602.22
476.11,484.21,665.5,1179.6,6065.3,5856.9,2875.1,2113.4,2377.1,1409.7,614.1,494.54
338.96,401.66,628.7,797.67,3796.7,6717.6,4778.8,2696.2,3193.1,1129,446.38,490.14
503.78,564.38,691.14,1173.6,6027.7,8758.3,4047.1,2539.1,2953.1,2119.2,705.26,671.71
455.7,493.26,674.43,881.42,5274.1,7001,3797.9,2866.3,2877.2,1545.2,483.26,592.61
572.22,646.88,707.54,1709,6596.6,5749.7,2591.8,2184.5,2914.1,1931.3,750.9,818.5
659.35,613.86,788.01,1535.4,6655.3,6054.1,3022.7,2295.1,2973.3,2251,780.51,785.17
600.93,584.8,729.71,1739.6,6756.1,6359.8,2618.2,2256.5,3214.5,2279.6,676.54,743.67
