60.045,983.65,234.29,208.92,329.73,549.53,103.61,153.55,611.38,703.74,63.63,84.51
19.434,77.503,110.08,154.53,804.37,413.7,156.45,184.17,324.46,544.79,261.8,39.111
102.25,89.443,492.42,227.69,1629.8,1277.5,124.76,197.3,353.9,809.25,53.043,106.23
29.129,74.012,218.13,215.62,1428.6,1120.9,146.46,176.76,462.51,1004.7,22.5,28.003
17.441,41.303,73.483,157.4,1756.4,1781.6,295.77,212.68,458.9,448.73,31.805,49.308
30.24,107.26,120.41,173.24,890.8,760.11,177.55,210.73,251.77,547.7,24.7,16.347
96.329,67.144,287.59,172.22,1202.6,960.55,144.65,135.53,212.61,478.59,55.418,58.386
18.96,48.267,114.02,187.38,1725.9,748.14,142.7,241.89,186.94,471.71,183.84,41.778
43.305,97.49,124.03,281.58,1012.7,512.65,97.07,192.17,173.52,588.36,30.235,95.885
41.08,78.476,109.65,242.1,936.92,415.93,89.182,98.42,480.29,880.46,23.763,53.758
9.709,67.953,74.254,139.19,612.29,985.06,184.91,186.52,158.96,479.49,18.254,29.247
44.27,80.229,272.16,268.38,1708.9,976.77,226.21,118.37,393.76,1050.9,13.917,126.08
20.471,55.801,137.65,197.31,1037.6,653.62,192.67,190.24,191.9,637.44,60.038,15.004
30.277,61.248,187.43,187.7,1157.6,1006.1,184.93,87.619,227.97,687.55,41.57,31.459
33.903,60.579,106.48,202.46,1462.4,683.5,216.54,131.25,312.2,486.62,49.194,27.407
28.432,50.211,120.05,363.51,945.77,914.87,178.89,175.05,231.16,322.88,10.459,31.257
85.302,144.41,282.72,204.43,1159.3,921.01,250.36,141.74,312.49,871.47,112.32,49.587
32.253,82.512,76.479,110.39,717.94,870.15,222.29,96.369,270.05,450.56,30.885,32.946
96.967,85.575,195.25,293,1189,539.87,121.04,146.68,164.55,1041.3,57.886,61.821
20.987,98.22,170.74,207.28,1256,1885.9,416.83,176.29,319.03,661.96,13.004,11.776
47.087,80.942,533.61,271.22,953.72,619.66,93.77,152.18,234.54,548.97,59.414,45.945
37.365,41.061,89.179,240.34,681.69,500.3,130.84,121.4,171.54,320.33,29.155,67.854
32.359,46.985,141.85,137.32,845.33,665.33,141.85,129.99,206.37,913.25,29.691,47.71
28.594,77.751,134.56,274.1,918.32,598.82,100.88,169.77,147.89,297.99,170.89,37.435
12.577,55.795,102.78,158.06,791.65,975.81,184.56,81.493,805.04,476.29,15.202,36.772
21.139,61.522,229.44,224.76,1314,988.26,130.21,158.7,379.75,1201.9,187.06,35.936
17.902,49.751,201.81,213.38,784.5,725.88,137.88,188.88,361.93,673.37,37.611,34.242
88.409,89.787,116.51,317.2,727.48,360.01,98.999,101.65,247.75,512.24,48.995,47.033
39.677,75.381,232.91,203.33,1704.8,441.18,148.54,209.23,270.21,1283.5,89.561,62.444
64.359,489.02,154.66,334.33,3279.7,889.26,78.853,290.04,580.8,1421,52.49,311.75
