129.67,127.2,90.934,90.707,733.8,539.9,265.98,161.7,483.86,642.32,81.033,80.785
57.977,55.849,42.373,76.947,579.08,771.12,397.8,144.32,239.34,588.12,232.82,33.27
76.172,111.66,115.96,77.053,1277.2,1560.8,282.27,92.291,333.25,1196.6,171.46,74.798
36.447,43.771,124.66,96.592,846.35,2257,478.25,208.63,387.25,833.59,118.82,57.363
17.124,48.618,29.59,63.074,932.06,2733.6,1067.7,149.26,290.2,1085.4,72.951,19.952
38.691,53.468,65.249,78.632,680.05,1180.7,338.85,224,264.35,513.41,53.67,26.332
28.019,83.049,72.196,55.607,1043.3,1724.1,401.29,109.51,138.25,673.64,99.115,66.074
26.475,80.778,44.889,65.321,905.19,1543.8,573.06,178.99,183.07,751.57,46.951,35.01
51.853,69.412,66.367,127.61,954.48,752.6,213.96,168.58,290.39,1238.1,189.97,30.129
45.145,49.162,62.81,105.71,763.27,737.54,202.21,87.873,450.87,1244.7,154.51,46.4
19.322,42.259,27.793,81.983,444.16,1182.6,505.42,150.83,148.49,1082.7,83.312,21.343
73.498,43.651,46.845,120.59,1445,1557.6,546.7,116.59,423.4,1176.8,198.45,68.537
23.983,50.421,63.069,80.075,737.42,838.84,467.4,107.59,228.12,1866.6,105.43,13.884
42.652,42.663,71.393,83.63,776.51,1591.2,407.71,107.21,154.67,811.77,99.019,46.094
31.798,59.574,49.508,67.805,1114.4,1268.7,708.72,74.946,273.01,333.24,102.36,33.298
31.509,43.477,62.324,170.19,676.17,1254.8,352.83,180.45,248.17,414.95,73.072,24.129
73.21,76.422,83.849,66.633,840.48,1447.5,630.24,136.15,399.64,2877.8,293.5,36.531
51.998,47.51,37.857,45.878,604.28,1164.2,373.36,178.11,160.44,405.3,63.617,35.739
59.604,65.754,75.511,124.11,951.89,940.91,491.73,113.47,190.14,1552.6,51.822,43.471
18.46,34.057,177.62,176.93,732.08,3597.3,664.96,172.67,379.19,1397.1,61.811,13.682
34.433,48.771,112.26,141.65,788.57,1021.6,215.51,129.48,145.88,729.27,239.01,32.176
39.697,69.298,55.769,192.18,553.67,718.64,201.84,158.97,142.24,401.59,55.875,56.297
32.418,64.174,56.063,47.665,601.22,934.03,423.87,116.53,228.9,867.23,117.1,50.048
38.71,55.82,72.322,160.81,916.22,1117.6,199.6,141.29,160.9,538.71,101.95,36.716
18.575,43.332,60.456,70.993,576.01,1634.5,449.27,141.13,567.29,612.57,29.617,19.651
22.853,30.742,81.329,79.926,903.7,2158.3,503.41,124.36,243.08,482.82,116.37,186.27
31.704,35.024,60.828,114.32,618.74,1279.4,472.62,129.43,370.18,876.59,151.54,23.93
64.785,51.564,58.946,110.12,749.37,766.35,290.54,101.38,209.88,713.89,140.52,37.615
49.03,49.799,74.207,71.747,1282.8,1147.9,508.92,100.41,704.48,837.98,100.34,48.57
52.482,167.19,61.218,147.33,2025.3,1656.1,326.4,159.75,483.11,1470.3,133.31,117.21
