777.55,567.74,1173.1,2618.8,4653,3732.1,2002.4,2227.2,2547.7,3527.4,1051.3,617.15
541.15,547.49,1026.8,2315.1,6629.4,5968.4,2692,2154.9,2736.1,3713,993.35,541.81
582.57,560.42,1136.3,2452.7,6798.2,6234.4,2255.6,2151.4,2445.3,3828.5,1023.9,617.22
526.62,531.08,1055.3,2112.3,6738.6,7299.9,2617.1,2276.6,2730.9,3786.4,917.71,577.32
408.19,529.67,842.41,1464.2,5413.7,7628,3559.8,2048.3,2290.6,2977.6,758.34,463.46
502.53,554.67,983.08,1918.2,6403.2,8019.1,2881.5,2346.1,2777.8,3744.9,794.44,534.61
553.2,632.43,987.96,2123.8,6569.1,7275.5,2673,1990.7,2657.2,3320.4,945.28,558.8
466.49,464.75,951.35,1872.8,6021.5,6788.1,2215.8,2122.3,2190.4,2856.7,712.03,573.22
567.94,598.75,1080.9,2482.7,6779.8,6280.8,2076.2,2103,2500.2,4036,1039.5,522.71
544.99,598.94,1070.7,2313.5,6407,6423.4,1902.7,1796.4,2773.9,3407.1,936.03,533.38
426.45,465.96,805.58,1454.5,5518.2,8169.8,2859.6,2035.5,2498.1,3073.2,778.1,453.33
524.43,522.14,1044.9,2028.1,6436.3,7517.5,2293.3,2056.5,2725.7,3148.2,839.96,560.58
413.12,483.54,918.09,1588.8,5934.2,8485.1,3293.7,2268.9,2684,3542.4,798.98,457.72
513.06,550.28,1012.5,1884.8,6430.5,7952.6,3064.3,2104.6,2533.3,3561,843.59,459.92
506.74,562.23,997.93,1926.3,6024.6,7541.7,2727,1861.6,2668.4,3314.5,785.54,487.89
463.95,519.05,929.32,1775.5,5930.7,8082.8,2816.8,2107,2466.7,3157.5,806.32,488.92
547.43,624.65,1080.9,2129.9,6904.8,7431.8,2670.7,2012.3,2770.8,3729.7,1085.9,581.04
461.57,516.81,841.81,1495,6021.5,8330.4,3132.6,1479.3,3098.7,3443.2,789.93,465.61
611.67,626.6,1091.6,2633.8,6662.8,6639.8,2009.5,1745.4,2374.9,3470.9,960.38,630.19
452.53,548.03,943.81,1711.3,5687.9,8129.8,2590,1994.7,2506.6,3307.1,834.08,457.21
564.02,589.1,1171.8,2360.5,6550.4,6086.9,2556.5,1865.3,2322.3,3650.3,905.79,578.19
474.18,539.78,913.59,2042.1,6003.2,5513.1,1952.3,1682,1702.6,3266.1,785.7,531.24
445.5,521.69,895.92,1620.9,6012.6,6748.6,2911.2,1696.5,2473.2,3385.1,849.27,524.76
519.15,540.61,950.95,2256.4,6297.4,6104.4,1680,1742,2085.1,2663.1,1060.7,468.87
401.77,486.87,902.85,1570,5456.9,7210.5,2574.7,1797,2270.9,3108.6,759.71,450.18
519.93,555.8,1127.4,2039.2,6650.3,7257.9,2099,1903,2651.5,3430.8,954.58,520.88
438.74,556.22,1040.6,1915.2,6149.5,6823.1,2370.7,1814.2,2385.5,3218.9,746.68,550.65
601.81,602.31,1109.9,2573.7,6537.4,5904.6,1811,1662.5,2443.2,3526.8,963.81,609.9
573.6,562.23,1100.1,2395.2,6695.3,6087.3,1910.5,1687.4,2571.8,3494.4,1048.9,586.69
596.31,617.68,1074.3,2478.5,6839.8,6145.8,1812.5,1826.2,2464.4,3072.7,1182.8,597.18
